,noun_chunk,product,freq,overall_freq,Rank
38496,level window,B00ZPN3O2I.raw.json,1,5,316.0
55008,great middle - ground,B012WF88QS.raw.json,1,5,316.0
38495,short stem,B00ZPN3O2I.raw.json,1,5,316.0
37943,$ 80 buck,B00ZPN3O2I.raw.json,1,5,316.0
38494,loud whistle,B00ZPN3O2I.raw.json,1,5,316.0
38504,japanese chinese tea,B00ZPN3O2I.raw.json,1,5,316.0
38493,old black&decker kettle,B00ZPN3O2I.raw.json,1,5,316.0
38491,digital screen,B00ZPN3O2I.raw.json,1,5,316.0
38490,black&decker kettle,B00ZPN3O2I.raw.json,1,5,316.0
38489,ahhh,B00ZPN3O2I.raw.json,1,5,316.0
38488,black tea button,B00ZPN3O2I.raw.json,1,5,316.0
38487,f.y.i,B00ZPN3O2I.raw.json,1,5,316.0
38486,white tea button,B00ZPN3O2I.raw.json,1,5,316.0
37944,2 cheap kettle,B00ZPN3O2I.raw.json,1,5,316.0
38485,"delicate , french press",B00ZPN3O2I.raw.json,1,5,316.0
37945,3 button,B00ZPN3O2I.raw.json,1,5,316.0
38484,"green , black , oolong",B00ZPN3O2I.raw.json,1,5,316.0
38483,preprogramed button,B00ZPN3O2I.raw.json,1,5,316.0
38482,reheat time,B00ZPN3O2I.raw.json,1,5,316.0
38492,button temperature,B00ZPN3O2I.raw.json,1,5,316.0
38505,second button,B00ZPN3O2I.raw.json,1,5,316.0
38506,perfectly good,B00ZPN3O2I.raw.json,1,5,316.0
55007,half - hour - warm function,B012WF88QS.raw.json,1,5,316.0
37942,7 8 business day,B00ZPN3O2I.raw.json,1,5,316.0
38531,perfec temp water heater,B00ZPN3O2I.raw.json,1,5,316.0
38530,simple technique,B00ZPN3O2I.raw.json,1,5,316.0
38529,chemistry thing,B00ZPN3O2I.raw.json,1,5,316.0
38528,pause - n - peek,B00ZPN3O2I.raw.json,1,5,316.0
38527,* window,B00ZPN3O2I.raw.json,1,5,316.0
38526,kettle 4 star,B00ZPN3O2I.raw.json,1,5,316.0
38525,nearly daily use,B00ZPN3O2I.raw.json,1,5,316.0
38524,half dozen drop,B00ZPN3O2I.raw.json,1,5,316.0
38523,tiny fraction,B00ZPN3O2I.raw.json,1,5,316.0
38522,"8,300 ' asl",B00ZPN3O2I.raw.json,1,5,316.0
38521,morning cuppa tea,B00ZPN3O2I.raw.json,1,5,316.0
38520,cookware,B00ZPN3O2I.raw.json,1,5,316.0
38519,new cuisinart food processor,B00ZPN3O2I.raw.json,1,5,316.0
38518,certain point,B00ZPN3O2I.raw.json,1,5,316.0
38517,- ongoing issue,B00ZPN3O2I.raw.json,1,5,316.0
38516,loud household,B00ZPN3O2I.raw.json,1,5,316.0
55006,typical gas stove,B012WF88QS.raw.json,1,5,316.0
38515,beep lol,B00ZPN3O2I.raw.json,1,5,316.0
38514,delicate beep,B00ZPN3O2I.raw.json,1,5,316.0
38513,well thermo,B00ZPN3O2I.raw.json,1,5,316.0
38512,particular kettle,B00ZPN3O2I.raw.json,1,5,316.0
38511,want,B00ZPN3O2I.raw.json,1,5,316.0
38510,efficiency,B00ZPN3O2I.raw.json,1,5,316.0
38509,button preset,B00ZPN3O2I.raw.json,1,5,316.0
38508,boil noodle,B00ZPN3O2I.raw.json,1,5,316.0
38507,pasta pot,B00ZPN3O2I.raw.json,1,5,316.0
38481,1200 watt microwave,B00ZPN3O2I.raw.json,1,5,316.0
38480,different loose leaf tea,B00ZPN3O2I.raw.json,1,5,316.0
38479,previous reviewer,B00ZPN3O2I.raw.json,1,5,316.0
38478,testing,B00ZPN3O2I.raw.json,1,5,316.0
38449,nasty burn rubber smell,B00ZPN3O2I.raw.json,1,5,316.0
38448,october 2016 update,B00ZPN3O2I.raw.json,1,5,316.0
38447,extra cost,B00ZPN3O2I.raw.json,1,5,316.0
38446,prefect solution,B00ZPN3O2I.raw.json,1,5,316.0
55010,genuinely - design product,B012WF88QS.raw.json,1,5,316.0
38445,box store kettle,B00ZPN3O2I.raw.json,1,5,316.0
38444,cheap box store kettle,B00ZPN3O2I.raw.json,1,5,316.0
38443,awful bimetallic switch,B00ZPN3O2I.raw.json,1,5,316.0
38442,gradual precise heating,B00ZPN3O2I.raw.json,1,5,316.0
38441,heavy plate,B00ZPN3O2I.raw.json,1,5,316.0
55011,identical replacement,B012WF88QS.raw.json,1,5,316.0
38440,tea / joe,B00ZPN3O2I.raw.json,1,5,316.0
38439,simple soapy wash,B00ZPN3O2I.raw.json,1,5,316.0
38438,vinegar solution,B00ZPN3O2I.raw.json,1,5,316.0
38437,constant hot water,B00ZPN3O2I.raw.json,1,5,316.0
38436,americano style coffee,B00ZPN3O2I.raw.json,1,5,316.0
38435,", exact pot",B00ZPN3O2I.raw.json,1,5,316.0
38434,lousy marking,B00ZPN3O2I.raw.json,1,5,316.0
38433,small level marking,B00ZPN3O2I.raw.json,1,5,316.0
38432,single connection point,B00ZPN3O2I.raw.json,1,5,316.0
38431,boiling water option,B00ZPN3O2I.raw.json,1,5,316.0
38430,time.the footprint,B00ZPN3O2I.raw.json,1,5,316.0
38429,bodum french press,B00ZPN3O2I.raw.json,1,5,316.0
38428,hard way,B00ZPN3O2I.raw.json,1,5,316.0
38427,common known problem,B00ZPN3O2I.raw.json,1,5,316.0
38426,reputable brand,B00ZPN3O2I.raw.json,1,5,316.0
38425,exact problem,B00ZPN3O2I.raw.json,1,5,316.0
38450,little 2 year,B00ZPN3O2I.raw.json,1,5,316.0
38532,pro - quality material,B00ZPN3O2I.raw.json,1,5,316.0
38451,160 option,B00ZPN3O2I.raw.json,1,5,316.0
38452,perfect drink,B00ZPN3O2I.raw.json,1,5,316.0
38477,reboil,B00ZPN3O2I.raw.json,1,5,316.0
38476,shrieking stovetop kettle,B00ZPN3O2I.raw.json,1,5,316.0
38475,pricey tea maker,B00ZPN3O2I.raw.json,1,5,316.0
37946,lid opening button,B00ZPN3O2I.raw.json,1,5,316.0
55009,electric airpot - style kettle,B012WF88QS.raw.json,1,5,316.0
38473,perfect matcha,B00ZPN3O2I.raw.json,1,5,316.0
38472,matcha powder,B00ZPN3O2I.raw.json,1,5,316.0
38471,couple bitter tasting cup,B00ZPN3O2I.raw.json,1,5,316.0
38470,usual green tea setting,B00ZPN3O2I.raw.json,1,5,316.0
38469,protection plan,B00ZPN3O2I.raw.json,1,5,316.0
37947,assistance,B00ZPN3O2I.raw.json,1,5,316.0
38468,xmas present,B00ZPN3O2I.raw.json,1,5,316.0
38467,past 3 month,B00ZPN3O2I.raw.json,1,5,316.0
38466,warm auto - feature,B00ZPN3O2I.raw.json,1,5,316.0
38465,legible beautiful blue lead water level indicator,B00ZPN3O2I.raw.json,1,5,316.0
38464,normal wall - socket height,B00ZPN3O2I.raw.json,1,5,316.0
38463,unfiltered tap water,B00ZPN3O2I.raw.json,1,5,316.0
38462,easy - - read level,B00ZPN3O2I.raw.json,1,5,316.0
38461,"quick , quiet operation",B00ZPN3O2I.raw.json,1,5,316.0
38460,gooseneck kettle,B00ZPN3O2I.raw.json,1,5,316.0
38459,old pot,B00ZPN3O2I.raw.json,1,5,316.0
38458,quinoa,B00ZPN3O2I.raw.json,1,5,316.0
38457,warning-,B00ZPN3O2I.raw.json,1,5,316.0
38456,steady 7 year,B00ZPN3O2I.raw.json,1,5,316.0
38455,total junk,B00ZPN3O2I.raw.json,1,5,316.0
38454,fancy feature,B00ZPN3O2I.raw.json,1,5,316.0
38453,immediately tea,B00ZPN3O2I.raw.json,1,5,316.0
37948,( fun,B00ZPN3O2I.raw.json,1,5,316.0
55005,- appliance,B012WF88QS.raw.json,1,5,316.0
37941,way shipping,B00ZPN3O2I.raw.json,1,5,316.0
38533,' boil ' setting,B00ZPN3O2I.raw.json,1,5,316.0
38614,partially fault,B00ZPN3O2I.raw.json,1,5,316.0
38613,young hand,B00ZPN3O2I.raw.json,1,5,316.0
38612,water stove -,B00ZPN3O2I.raw.json,1,5,316.0
38611,lovely little thing,B00ZPN3O2I.raw.json,1,5,316.0
38610,anxiety,B00ZPN3O2I.raw.json,1,5,316.0
38609,attache / detache,B00ZPN3O2I.raw.json,1,5,316.0
38608,warm 30 minute,B00ZPN3O2I.raw.json,1,5,316.0
38607,multiple accurate push - button temperature setting,B00ZPN3O2I.raw.json,1,5,316.0
38606,incognito / private view tab,B00ZPN3O2I.raw.json,1,5,316.0
38605,actual store,B00ZPN3O2I.raw.json,1,5,316.0
38604,mouth flavor,B00ZPN3O2I.raw.json,1,5,316.0
38603,half - hour,B00ZPN3O2I.raw.json,1,5,316.0
38602,beautiful short life,B00ZPN3O2I.raw.json,1,5,316.0
38601,big purchase,B00ZPN3O2I.raw.json,1,5,316.0
38600,damn long time,B00ZPN3O2I.raw.json,1,5,316.0
38599,refurbish,B00ZPN3O2I.raw.json,1,5,316.0
37935,refurbish part,B00ZPN3O2I.raw.json,1,5,316.0
55002,button ' lettering start,B012WF88QS.raw.json,1,5,316.0
37936,""" genuine cuisinart part",B00ZPN3O2I.raw.json,1,5,316.0
38598,$ 30 processing fee,B00ZPN3O2I.raw.json,1,5,316.0
38597,pretty awful timing,B00ZPN3O2I.raw.json,1,5,316.0
38596,"sleek , multiple temperature",B00ZPN3O2I.raw.json,1,5,316.0
38595,reuse,B00ZPN3O2I.raw.json,1,5,316.0
38594,soaking,B00ZPN3O2I.raw.json,1,5,316.0
38593,additional year,B00ZPN3O2I.raw.json,1,5,316.0
38592,extend warranty,B00ZPN3O2I.raw.json,1,5,316.0
38591,scream,B00ZPN3O2I.raw.json,1,5,316.0
38615,fluid,B00ZPN3O2I.raw.json,1,5,316.0
38590,less model,B00ZPN3O2I.raw.json,1,5,316.0
38616,high traffic kitchen counter,B00ZPN3O2I.raw.json,1,5,316.0
38618,release,B00ZPN3O2I.raw.json,1,5,316.0
38642,3-star rating,B00ZPN3O2I.raw.json,1,5,316.0
38641,30 - 45 second,B00ZPN3O2I.raw.json,1,5,316.0
38640,turn,B00ZPN3O2I.raw.json,1,5,316.0
38639,reviewer ' comment,B00ZPN3O2I.raw.json,1,5,316.0
37932,pre - pay shipping label,B00ZPN3O2I.raw.json,1,5,316.0
38638,broken blade,B00ZPN3O2I.raw.json,1,5,316.0
38637,current scandal,B00ZPN3O2I.raw.json,1,5,316.0
38636,approximately half cost,B00ZPN3O2I.raw.json,1,5,316.0
38635,vary frequency,B00ZPN3O2I.raw.json,1,5,316.0
38634,party warranty,B00ZPN3O2I.raw.json,1,5,316.0
38633,6 - 7 month,B00ZPN3O2I.raw.json,1,5,316.0
38632,adjustable temp feature,B00ZPN3O2I.raw.json,1,5,316.0
38631,annoying quirk,B00ZPN3O2I.raw.json,1,5,316.0
38630,adjustable temperature feature,B00ZPN3O2I.raw.json,1,5,316.0
37933,document,B00ZPN3O2I.raw.json,1,5,316.0
38629,overall feel,B00ZPN3O2I.raw.json,1,5,316.0
38628,irritating aspect,B00ZPN3O2I.raw.json,1,5,316.0
38627,husband wish,B00ZPN3O2I.raw.json,1,5,316.0
38626,questionable quality,B00ZPN3O2I.raw.json,1,5,316.0
38625,04/14/16 second,B00ZPN3O2I.raw.json,1,5,316.0
38624,cheap opener,B00ZPN3O2I.raw.json,1,5,316.0
37934,online description,B00ZPN3O2I.raw.json,1,5,316.0
38623,10 pm,B00ZPN3O2I.raw.json,1,5,316.0
38622,"nearly 1,000 day",B00ZPN3O2I.raw.json,1,5,316.0
38621,04/14/12,B00ZPN3O2I.raw.json,1,5,316.0
38620,12/11/14,B00ZPN3O2I.raw.json,1,5,316.0
38619,junky plastic piece,B00ZPN3O2I.raw.json,1,5,316.0
38617,""" failure",B00ZPN3O2I.raw.json,1,5,316.0
38644,live person,B00ZPN3O2I.raw.json,1,5,316.0
38589,barbarian,B00ZPN3O2I.raw.json,1,5,316.0
38587,"herbal , green , black tea",B00ZPN3O2I.raw.json,1,5,316.0
38558,"* * * 
 original review",B00ZPN3O2I.raw.json,1,5,316.0
38557,new daughter,B00ZPN3O2I.raw.json,1,5,316.0
38556,parameter,B00ZPN3O2I.raw.json,1,5,316.0
38555,tea expert,B00ZPN3O2I.raw.json,1,5,316.0
38554,kanako,B00ZPN3O2I.raw.json,1,5,316.0
38553,japanese people,B00ZPN3O2I.raw.json,1,5,316.0
38552,kitchen gift,B00ZPN3O2I.raw.json,1,5,316.0
38551,young woman,B00ZPN3O2I.raw.json,1,5,316.0
38550,outside touch,B00ZPN3O2I.raw.json,1,5,316.0
38549,double walled construction,B00ZPN3O2I.raw.json,1,5,316.0
38548,hard water particle,B00ZPN3O2I.raw.json,1,5,316.0
55003,townhouse,B012WF88QS.raw.json,1,5,316.0
37940,outer box,B00ZPN3O2I.raw.json,1,5,316.0
38546,metal screen,B00ZPN3O2I.raw.json,1,5,316.0
38545,motor,B00ZPN3O2I.raw.json,1,5,316.0
38544,well heating element,B00ZPN3O2I.raw.json,1,5,316.0
38543,grain beverage,B00ZPN3O2I.raw.json,1,5,316.0
38542,"190f oolong 
 200f",B00ZPN3O2I.raw.json,1,5,316.0
38541,"160f delicate 
 175f green tea 
 185f white tea",B00ZPN3O2I.raw.json,1,5,316.0
38540,good gripping surface,B00ZPN3O2I.raw.json,1,5,316.0
38539,delicate temp increment,B00ZPN3O2I.raw.json,1,5,316.0
38538,cuisinart perfect temp kettle,B00ZPN3O2I.raw.json,1,5,316.0
38537,convenient cord length,B00ZPN3O2I.raw.json,1,5,316.0
38536,water impurity,B00ZPN3O2I.raw.json,1,5,316.0
38535,fine grill,B00ZPN3O2I.raw.json,1,5,316.0
38534,5/5 star,B00ZPN3O2I.raw.json,1,5,316.0
55004,especially green white tea,B012WF88QS.raw.json,1,5,316.0
38559,update review,B00ZPN3O2I.raw.json,1,5,316.0
38588,noddle,B00ZPN3O2I.raw.json,1,5,316.0
38560,handle control,B00ZPN3O2I.raw.json,1,5,316.0
38562,2011 cpk-17,B00ZPN3O2I.raw.json,1,5,316.0
38586,( french press coffee snob,B00ZPN3O2I.raw.json,1,5,316.0
38585,2br apartment,B00ZPN3O2I.raw.json,1,5,316.0
37937,90 day warranty,B00ZPN3O2I.raw.json,1,5,316.0
38584,kitchen boiling water,B00ZPN3O2I.raw.json,1,5,316.0
37938,refurbished part,B00ZPN3O2I.raw.json,1,5,316.0
38583,interior / exterior,B00ZPN3O2I.raw.json,1,5,316.0
38582,: 7 m 55,B00ZPN3O2I.raw.json,1,5,316.0
38581,: 4 m 30,B00ZPN3O2I.raw.json,1,5,316.0
38580,: 3 m,B00ZPN3O2I.raw.json,1,5,316.0
37939,protective bubble,B00ZPN3O2I.raw.json,1,5,316.0
38579,75 ° f environment,B00ZPN3O2I.raw.json,1,5,316.0
38578,approximately 50 ° f,B00ZPN3O2I.raw.json,1,5,316.0
38577,refrigerator dispenser,B00ZPN3O2I.raw.json,1,5,316.0
38576,quick measurement,B00ZPN3O2I.raw.json,1,5,316.0
38575,plastic interior,B00ZPN3O2I.raw.json,1,5,316.0
38574,- taste,B00ZPN3O2I.raw.json,1,5,316.0
38573,212 °,B00ZPN3O2I.raw.json,1,5,316.0
38572,japanese dispenser,B00ZPN3O2I.raw.json,1,5,316.0
38571,zojirushi cd - lcc40 micom 4.0-liter electric dispense pot,B00ZPN3O2I.raw.json,1,5,316.0
38570,japanese style water boiler,B00ZPN3O2I.raw.json,1,5,316.0
38569,fiance,B00ZPN3O2I.raw.json,1,5,316.0
38568,* * * original review,B00ZPN3O2I.raw.json,1,5,316.0
38567,black lettering,B00ZPN3O2I.raw.json,1,5,316.0
38566,similar ambient temperature,B00ZPN3O2I.raw.json,1,5,316.0
38565,5 m 50,B00ZPN3O2I.raw.json,1,5,316.0
38564,4 m 30,B00ZPN3O2I.raw.json,1,5,316.0
38563,212 ° f,B00ZPN3O2I.raw.json,1,5,316.0
38561,current product,B00ZPN3O2I.raw.json,1,5,316.0
38816,old review,B00ZPN3O2I.raw.json,1,5,316.0
39774,rust visual wear,B00ZPN3O2I.raw.json,1,5,316.0
39736,king,B00ZPN3O2I.raw.json,1,5,316.0
41005,complete bust,B00ZPN3O2I.raw.json,1,5,316.0
41004,annoying tea kettle whistle,B00ZPN3O2I.raw.json,1,5,316.0
41003,old trusty copper tea kettle,B00ZPN3O2I.raw.json,1,5,316.0
41002,specific kind,B00ZPN3O2I.raw.json,1,5,316.0
41001,perfect precise temperature,B00ZPN3O2I.raw.json,1,5,316.0
41000,excellent tea maker,B00ZPN3O2I.raw.json,1,5,316.0
40999,coin,B00ZPN3O2I.raw.json,1,5,316.0
40998,"green , black oolong tea",B00ZPN3O2I.raw.json,1,5,316.0
40997,break ( broken lead,B00ZPN3O2I.raw.json,1,5,316.0
40996,water residue,B00ZPN3O2I.raw.json,1,5,316.0
40995,excellent 👍,B00ZPN3O2I.raw.json,1,5,316.0
40994,existence,B00ZPN3O2I.raw.json,1,5,316.0
40993,work space,B00ZPN3O2I.raw.json,1,5,316.0
40992,fast response time,B00ZPN3O2I.raw.json,1,5,316.0
40991,op,B00ZPN3O2I.raw.json,1,5,316.0
40990,home use,B00ZPN3O2I.raw.json,1,5,316.0
40989,""" service",B00ZPN3O2I.raw.json,1,5,316.0
40988,"extremely rude "" service",B00ZPN3O2I.raw.json,1,5,316.0
40987,poor non existent,B00ZPN3O2I.raw.json,1,5,316.0
40986,well reliability,B00ZPN3O2I.raw.json,1,5,316.0
40985,"good , worth price",B00ZPN3O2I.raw.json,1,5,316.0
40984,perfect steep,B00ZPN3O2I.raw.json,1,5,316.0
40983,different water temperature option,B00ZPN3O2I.raw.json,1,5,316.0
40982,fast ( 4 - 5 min,B00ZPN3O2I.raw.json,1,5,316.0
40981,long time age,B00ZPN3O2I.raw.json,1,5,316.0
54821,amazon excellent customer service,B012WF88QS.raw.json,1,5,316.0
40980,low profile,B00ZPN3O2I.raw.json,1,5,316.0
41006,gas burner,B00ZPN3O2I.raw.json,1,5,316.0
54822,heat control,B012WF88QS.raw.json,1,5,316.0
41007,kitchen timer,B00ZPN3O2I.raw.json,1,5,316.0
41009,quick pro,B00ZPN3O2I.raw.json,1,5,316.0
41032,perfec temp pot,B00ZPN3O2I.raw.json,1,5,316.0
41031,previous solution,B00ZPN3O2I.raw.json,1,5,316.0
41030,endless hotwater,B00ZPN3O2I.raw.json,1,5,316.0
54815,helpful return policy,B012WF88QS.raw.json,1,5,316.0
41029,big tea person,B00ZPN3O2I.raw.json,1,5,316.0
41028,new cuisinart cop-17 cordless electric kettle,B00ZPN3O2I.raw.json,1,5,316.0
41027,nespresso,B00ZPN3O2I.raw.json,1,5,316.0
54816,absolutely cost,B012WF88QS.raw.json,1,5,316.0
41025,lid closing,B00ZPN3O2I.raw.json,1,5,316.0
41024,little wonder,B00ZPN3O2I.raw.json,1,5,316.0
41023,bling,B00ZPN3O2I.raw.json,1,5,316.0
54817,free - day shipping,B012WF88QS.raw.json,1,5,316.0
41022,great device,B00ZPN3O2I.raw.json,1,5,316.0
41021,"newnan , ga",B00ZPN3O2I.raw.json,1,5,316.0
41020,janet,B00ZPN3O2I.raw.json,1,5,316.0
41019,new countertop,B00ZPN3O2I.raw.json,1,5,316.0
41018,specialty store,B00ZPN3O2I.raw.json,1,5,316.0
41017,right place,B00ZPN3O2I.raw.json,1,5,316.0
54818,7 10 business day,B012WF88QS.raw.json,1,5,316.0
41015,zero complaint,B00ZPN3O2I.raw.json,1,5,316.0
41014,bf place,B00ZPN3O2I.raw.json,1,5,316.0
41013,xmas gift,B00ZPN3O2I.raw.json,1,5,316.0
54819,brief period,B012WF88QS.raw.json,1,5,316.0
54820,little faith,B012WF88QS.raw.json,1,5,316.0
41012,", excellent product",B00ZPN3O2I.raw.json,1,5,316.0
41011,95 %,B00ZPN3O2I.raw.json,1,5,316.0
41010,large spout,B00ZPN3O2I.raw.json,1,5,316.0
41008,3 second,B00ZPN3O2I.raw.json,1,5,316.0
41033,perfect job,B00ZPN3O2I.raw.json,1,5,316.0
40979,level glass,B00ZPN3O2I.raw.json,1,5,316.0
40977,plastic odd,B00ZPN3O2I.raw.json,1,5,316.0
40945,4 - 6 week,B00ZPN3O2I.raw.json,1,5,316.0
40944,nice stainless look unit,B00ZPN3O2I.raw.json,1,5,316.0
40943,picky one,B00ZPN3O2I.raw.json,1,5,316.0
40942,extra hassle,B00ZPN3O2I.raw.json,1,5,316.0
40941,special button,B00ZPN3O2I.raw.json,1,5,316.0
54823,toilet,B012WF88QS.raw.json,1,5,316.0
40940,great simple design,B00ZPN3O2I.raw.json,1,5,316.0
40939,roughly 10 month,B00ZPN3O2I.raw.json,1,5,316.0
40938,instant thermometer,B00ZPN3O2I.raw.json,1,5,316.0
54824,close 3 min,B012WF88QS.raw.json,1,5,316.0
40937,selectable temperature electric kettle,B00ZPN3O2I.raw.json,1,5,316.0
40936,proper brewing temperature,B00ZPN3O2I.raw.json,1,5,316.0
40935,nice chime,B00ZPN3O2I.raw.json,1,5,316.0
40934,highlt recommend,B00ZPN3O2I.raw.json,1,5,316.0
40933,breakfast tea,B00ZPN3O2I.raw.json,1,5,316.0
40932,dissatisfaction,B00ZPN3O2I.raw.json,1,5,316.0
40931,leaky kettle,B00ZPN3O2I.raw.json,1,5,316.0
40930,nifty item,B00ZPN3O2I.raw.json,1,5,316.0
40929,standard metal pot,B00ZPN3O2I.raw.json,1,5,316.0
40928,different temp water,B00ZPN3O2I.raw.json,1,5,316.0
40927,temper,B00ZPN3O2I.raw.json,1,5,316.0
40926,design piece,B00ZPN3O2I.raw.json,1,5,316.0
40925,automatic safety feature,B00ZPN3O2I.raw.json,1,5,316.0
40924,technophobe,B00ZPN3O2I.raw.json,1,5,316.0
40923,cheap model kettle,B00ZPN3O2I.raw.json,1,5,316.0
40922,scotland,B00ZPN3O2I.raw.json,1,5,316.0
40921,80 year old mom,B00ZPN3O2I.raw.json,1,5,316.0
40946,set fir french press,B00ZPN3O2I.raw.json,1,5,316.0
40978,fresh brewed tea,B00ZPN3O2I.raw.json,1,5,316.0
40947,30 day return period,B00ZPN3O2I.raw.json,1,5,316.0
40949,appreciate feature,B00ZPN3O2I.raw.json,1,5,316.0
40976,kettle.awesome,B00ZPN3O2I.raw.json,1,5,316.0
40975,long life span,B00ZPN3O2I.raw.json,1,5,316.0
40974,different temperature need,B00ZPN3O2I.raw.json,1,5,316.0
40973,short month,B00ZPN3O2I.raw.json,1,5,316.0
40972,camp,B00ZPN3O2I.raw.json,1,5,316.0
40971,slow death,B00ZPN3O2I.raw.json,1,5,316.0
40970,pretty good life,B00ZPN3O2I.raw.json,1,5,316.0
40969,ugly dark spot,B00ZPN3O2I.raw.json,1,5,316.0
40968,all~~ pricey,B00ZPN3O2I.raw.json,1,5,316.0
40967,great water boiler / heater,B00ZPN3O2I.raw.json,1,5,316.0
40966,temperature choice feature,B00ZPN3O2I.raw.json,1,5,316.0
40965,desire temperture,B00ZPN3O2I.raw.json,1,5,316.0
40964,variable temp kettle,B00ZPN3O2I.raw.json,1,5,316.0
40963,duct tape,B00ZPN3O2I.raw.json,1,5,316.0
40962,4 - 6 time,B00ZPN3O2I.raw.json,1,5,316.0
40961,warm memory feature,B00ZPN3O2I.raw.json,1,5,316.0
40960,fantastic love,B00ZPN3O2I.raw.json,1,5,316.0
40959,tea drink son,B00ZPN3O2I.raw.json,1,5,316.0
40958,cool look & work kettle,B00ZPN3O2I.raw.json,1,5,316.0
40957,4 5,B00ZPN3O2I.raw.json,1,5,316.0
40956,editor,B00ZPN3O2I.raw.json,1,5,316.0
40955,design flas,B00ZPN3O2I.raw.json,1,5,316.0
40954,12 - 18 inch,B00ZPN3O2I.raw.json,1,5,316.0
40953,temp tea / french press label,B00ZPN3O2I.raw.json,1,5,316.0
40952,mecca,B00ZPN3O2I.raw.json,1,5,316.0
40951,hot cold - excellent product,B00ZPN3O2I.raw.json,1,5,316.0
40950,silly feature,B00ZPN3O2I.raw.json,1,5,316.0
40948,cuisinart perfect temp electric kettle,B00ZPN3O2I.raw.json,1,5,316.0
41034,"long lasting , non plastic model",B00ZPN3O2I.raw.json,1,5,316.0
41035,proper kettle,B00ZPN3O2I.raw.json,1,5,316.0
41036,perfect h20 temperature,B00ZPN3O2I.raw.json,1,5,316.0
41121,handle design,B00ZPN3O2I.raw.json,1,5,316.0
41120,great enhancement,B00ZPN3O2I.raw.json,1,5,316.0
41119,", guess work",B00ZPN3O2I.raw.json,1,5,316.0
41118,precise brewing,B00ZPN3O2I.raw.json,1,5,316.0
41117,reddish patch,B00ZPN3O2I.raw.json,1,5,316.0
41116,new end,B00ZPN3O2I.raw.json,1,5,316.0
41115,kettle product,B00ZPN3O2I.raw.json,1,5,316.0
41114,pity,B00ZPN3O2I.raw.json,1,5,316.0
41113,asking price,B00ZPN3O2I.raw.json,1,5,316.0
41112,clog shower head,B00ZPN3O2I.raw.json,1,5,316.0
54809,electic appliance,B012WF88QS.raw.json,1,5,316.0
41111,1 cup capacity,B00ZPN3O2I.raw.json,1,5,316.0
41110,free flow,B00ZPN3O2I.raw.json,1,5,316.0
41109,t - shaped structure,B00ZPN3O2I.raw.json,1,5,316.0
41108,filter fixture,B00ZPN3O2I.raw.json,1,5,316.0
41107,"- 
 con",B00ZPN3O2I.raw.json,1,5,316.0
41106,finally electric teapot,B00ZPN3O2I.raw.json,1,5,316.0
41105,christmas(2011,B00ZPN3O2I.raw.json,1,5,316.0
41104,additional cost,B00ZPN3O2I.raw.json,1,5,316.0
41103,contacted,B00ZPN3O2I.raw.json,1,5,316.0
41102,ups screwup,B00ZPN3O2I.raw.json,1,5,316.0
41101,faithful service,B00ZPN3O2I.raw.json,1,5,316.0
41100,low quality part,B00ZPN3O2I.raw.json,1,5,316.0
41099,request refund,B00ZPN3O2I.raw.json,1,5,316.0
41098,ace,B00ZPN3O2I.raw.json,1,5,316.0
41097,black tea / boil,B00ZPN3O2I.raw.json,1,5,316.0
41096,( oolong setting,B00ZPN3O2I.raw.json,1,5,316.0
41122,delonghi kmix,B00ZPN3O2I.raw.json,1,5,316.0
41095,oolong pu - erh tea,B00ZPN3O2I.raw.json,1,5,316.0
41123,simple feature,B00ZPN3O2I.raw.json,1,5,316.0
41125,easy decision,B00ZPN3O2I.raw.json,1,5,316.0
41152,new favorite appliance,B00ZPN3O2I.raw.json,1,5,316.0
41151,"quirk , button",B00ZPN3O2I.raw.json,1,5,316.0
41150,importantly kettle,B00ZPN3O2I.raw.json,1,5,316.0
41149,plus auto maintain temperate,B00ZPN3O2I.raw.json,1,5,316.0
41148,multi - function,B00ZPN3O2I.raw.json,1,5,316.0
54808,satisfactory life,B012WF88QS.raw.json,1,5,316.0
41146,""" "" liter",B00ZPN3O2I.raw.json,1,5,316.0
41145,reputable brand - disappointed cuisinart,B00ZPN3O2I.raw.json,1,5,316.0
41144,beepping sound,B00ZPN3O2I.raw.json,1,5,316.0
41143,annoying sound,B00ZPN3O2I.raw.json,1,5,316.0
41142,relatively expensive kettle,B00ZPN3O2I.raw.json,1,5,316.0
41141,far short lifetime,B00ZPN3O2I.raw.json,1,5,316.0
41140,english tea drinking grandmother,B00ZPN3O2I.raw.json,1,5,316.0
41139,chemically taste,B00ZPN3O2I.raw.json,1,5,316.0
41138,simple label button,B00ZPN3O2I.raw.json,1,5,316.0
41137,entire evening,B00ZPN3O2I.raw.json,1,5,316.0
41136,clam,B00ZPN3O2I.raw.json,1,5,316.0
41135,healthy discount,B00ZPN3O2I.raw.json,1,5,316.0
41134,refurb,B00ZPN3O2I.raw.json,1,5,316.0
41133,diagnosis,B00ZPN3O2I.raw.json,1,5,316.0
41132,""" year limit warranty",B00ZPN3O2I.raw.json,1,5,316.0
41131,works grea,B00ZPN3O2I.raw.json,1,5,316.0
41130,interesting understanding,B00ZPN3O2I.raw.json,1,5,316.0
41129,bad product quality,B00ZPN3O2I.raw.json,1,5,316.0
